"CENSUS_YEAR","GEO_CODE (POR)","GEO_LEVEL","GEO_NAME","GNR","GNR_LF","DATA_QUALITY_FLAG","ALT_GEO_CODE","DIM: Profile of Health Regions (2247)","Member ID: Profile of Health Regions (2247)","Notes: Profile of Health Regions (2247)","Dim: Sex (3): Member ID: [1]: Total - Sex","Dim: Sex (3): Member ID: [2]: Male","Dim: Sex (3): Member ID: [3]: Female"
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Oji-Cree",138,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Ottawa (Odawa)",139,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Algonquian languages, n.i.e.",140,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Athabaskan languages",141,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Northern Athabaskan languages",142,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Babine (Wetsuwet'en)",143,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Beaver",144,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Carrier",145,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Chilcotin",146,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Dene",147,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Dogrib (Tlicho)",148,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Gwich'in",149,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Sarsi (Sarcee)",150,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Sekani",151,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Slavey-Hare languages",152,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","North Slavey (Hare)",153,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","South Slavey",154,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Slavey, n.o.s.",155,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tahltan languages",156,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kaska (Nahani)",157,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tahltan",158,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tutchone languages",159,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Northern Tutchone",160,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Southern Tutchone",161,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Athabaskan languages, n.i.e.",162,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Haida",163,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Inuit languages",164,,490,235,255
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Inuinnaqtun (Inuvialuktun)",165,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Inuktitut",166,,435,205,230
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Inuit languages, n.i.e.",167,,50,30,20
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Iroquoian languages",168,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Cayuga",169,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Mohawk",170,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Oneida",171,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Iroquoian languages, n.i.e.",172,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kutenai",173,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Michif",174,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Salish languages",175,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Comox",176,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Halkomelem",177,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Lillooet",178,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Okanagan",179,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Shuswap (Secwepemctsin)",180,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Squamish",181,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Straits",182,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Thompson (Ntlakapamux)",183,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Salish languages, n.i.e.",184,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Siouan languages",185,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Dakota",186,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Stoney",187,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Siouan languages, n.i.e.",188,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tlingit",189,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tsimshian languages",190,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Gitxsan (Gitksan)",191,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Nisga'a",192,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tsimshian",193,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Wakashan languages",194,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Haisla",195,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Heiltsuk",196,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kwakiutl (Kwak'wala)",197,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Nuu-chah-nulth (Nootka)",198,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Wakashan languages, n.i.e.",199,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Aboriginal languages, n.o.s.",200,,5,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Non-Aboriginal languages",201,,9300,4920,4380
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Afro-Asiatic languages",202,,1295,730,570
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Berber languages",203,,0,0,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kabyle",204,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Berber languages, n.i.e.",205,,5,5,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Cushitic languages",206,,45,25,20
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Bilen",207,,5,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Oromo",208,,30,20,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Somali",209,,0,0,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Cushitic languages, n.i.e.",210,,5,5,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Semitic languages",211,,1245,705,545
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Amharic",212,,25,10,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Arabic",213,,1140,645,495
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Assyrian Neo-Aramaic",214,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Chaldean Neo-Aramaic",215,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Harari",216,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Hebrew",217,,10,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Maltese",218,,5,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tigrigna",219,,65,30,30
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Semitic languages, n.i.e.",220,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Afro-Asiatic languages, n.i.e.",221,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Austro-Asiatic languages",222,,55,25,25
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Khmer (Cambodian)",223,,5,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Vietnamese",224,,55,30,25
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Austro-Asiatic languages, n.i.e",225,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Austronesian languages",226,,1115,475,640
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Bikol",227,,0,5,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Cebuano",228,,55,20,35
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Fijian",229,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Hiligaynon",230,,10,5,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Ilocano",231,,25,10,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Malagasy",232,,5,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Malay",233,,25,15,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Pampangan (Kapampangan, Pampango)",234,,10,10,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Pangasinan",235,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tagalog (Pilipino, Filipino)",236,,975,415,560
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Waray-Waray",237,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Austronesian languages, n.i.e.",238,,5,5,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Creole languages",239,,35,20,20
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Haitian Creole",240,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Creole, n.o.s.",241,,20,15,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Creole languages, n.i.e.",242,,15,10,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Dravidian languages",243,,275,150,120
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kannada",244,,15,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Malayalam",245,,100,55,45
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tamil",246,,115,70,45
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Telugu",247,,50,25,25
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Dravidian languages, n.i.e.",248,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Hmong-Mien languages",249,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Indo-European languages",250,,4020,2260,1755
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Albanian",251,,85,45,40
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Armenian",252,,5,5,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Balto-Slavic languages",253,,585,310,280
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Baltic languages",254,,10,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Latvian",255,,10,5,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Lithuanian",256,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Slavic languages",257,,570,300,270
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Belarusan",258,,0,0,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Bosnian",259,,15,10,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Bulgarian",260,,65,35,30
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Croatian",261,,30,20,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Czech",262,,35,25,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Macedonian",263,,5,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Polish",264,,105,60,50
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Russian",265,,220,115,100
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Serbian",266,,30,15,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Serbo-Croatian",267,,10,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Slovak",268,,5,5,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Slovene (Slovenian)",269,,10,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Ukrainian",270,,40,15,25
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Slavic languages, n.i.e.",271,,5,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Celtic languages",272,,25,15,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Scottish Gaelic",273,,10,5,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Welsh",274,,10,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Celtic languages, n.i.e.",275,,5,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Germanic languages",276,,715,425,290
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Afrikaans",277,,50,30,20
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Danish",278,,55,30,25
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Dutch",279,,110,70,40
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Frisian",280,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","German",281,,385,210,175
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Icelandic",282,,30,20,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Norwegian",283,,55,45,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Swedish",284,,20,10,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Vlaams (Flemish)",285,,5,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Yiddish",286,,5,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Germanic languages, n.i.e.",287,,5,10,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Greek",288,,55,40,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Indo-Iranian languages",289,,1635,965,670
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Indo-Aryan languages",290,,1330,800,530
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Bengali",291,,325,220,105
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Gujarati",292,,70,40,25
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Hindi",293,,175,105,70
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kashmiri",294,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Konkani",295,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Marathi",296,,25,15,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Nepali",297,,140,80,55
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Oriya (Odia)",298,,0,0,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Punjabi (Panjabi)",299,,215,130,90
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Sindhi",300,,25,10,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Sinhala (Sinhalese)",301,,75,35,40
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Urdu",302,,285,165,120
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Iranian languages",303,,275,145,135
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kurdish",304,,15,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Pashto",305,,25,10,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Persian (Farsi)",306,,240,125,110
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Indo-Iranian languages, n.i.e.",307,,35,20,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Italic (Romance) languages",308,,915,465,450
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Catalan",309,,5,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Italian",310,,110,65,45
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Portuguese",311,,165,90,75
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Romanian",312,,40,20,25
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Spanish",313,,595,290,300
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Italic (Romance) languages, n.i.e.",314,,0,5,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Japanese",315,,45,15,30
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kartvelian languages",316,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Georgian",317,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Korean",318,,125,45,80
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Mongolic languages",319,,0,0,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Mongolian",320,,5,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Niger-Congo languages",321,,315,170,150
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Akan (Twi)",322,,30,20,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Bamanankan",323,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Edo",324,,5,5,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Ewe",325,,5,0,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Fulah (Pular, Pulaar, Fulfulde)",326,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Ga",327,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Ganda",328,,5,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Igbo",329,,30,15,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Lingala",330,,5,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Rundi (Kirundi)",331,,10,0,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kinyarwanda (Rwanda)",332,,5,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Shona",333,,25,15,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Swahili",334,,55,30,25
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Wolof",335,,10,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Yoruba",336,,60,35,25
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Niger-Congo languages, n.i.e.",337,,65,35,30
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Nilo-Saharan languages",338,,35,15,20
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Dinka",339,,10,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Nilo-Saharan languages, n.i.e.",340,,30,15,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Sign languages",341,,120,70,55
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","American Sign Language",342,,45,25,25
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Quebec Sign Language",343,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Sign languages, n.i.e",344,,75,45,30
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Sino-Tibetan languages",345,,1620,830,790
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Chinese languages",346,,1590,815,775
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Cantonese",347,,360,195,160
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Hakka",348,,5,0,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Mandarin",349,,990,500,490
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Min Dong",350,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",351,,35,10,20
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Wu (Shanghainese)",352,,10,0,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Chinese, n.o.s.",353,,185,105,85
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Chinese languages, n.i.e.",354,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tibeto-Burman languages",355,,30,10,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Burmese",356,,10,0,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Karenic languages",357,,10,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tibetan",358,,5,5,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tibeto-Burman languages, n.i.e.",359,,5,0,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tai-Kadai languages",360,,50,20,30
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Lao",361,,10,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Thai",362,,40,20,30
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tai-Kadai languages, n.i.e",363,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Turkic languages",364,,65,40,30
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Azerbaijani",365,,5,5,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Turkish",366,,45,35,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Uyghur",367,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Uzbek",368,,15,5,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Turkic languages, n.i.e.",369,,5,0,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Uralic languages",370,,95,25,70
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Estonian",371,,20,10,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Finnish",372,,20,5,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Hungarian",373,,55,15,40
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Uralic languages, n.i.e.",374,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Other languages, n.i.e.",375,,15,15,5
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Multiple responses",376,,1700,825,875
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","English and French",377,,585,250,335
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","English and non-official language",378,,1030,530,500
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","French and non-official language",379,,60,30,25
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","English, French and non-official language",380,,30,15,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Total - Language spoken most often at home for the total population excluding institutional residents - 100% data",381,25,515680,252310,263370
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Single responses",382,,513020,250995,262030
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Official languages",383,,506480,247615,258865
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","English",384,,505545,247155,258395
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","French",385,,935,465,475
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Non-official languages",386,,6545,3380,3160
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Aboriginal languages",387,,1910,950,960
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Algonquian languages",388,,1805,890,910
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Blackfoot",389,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Cree-Montagnais languages",390,,1800,890,910
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Atikamekw",391,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Montagnais (Innu)",392,,1200,595,605
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Moose Cree",393,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Naskapi",394,,600,290,305
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Northern East Cree",395,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Plains Cree",396,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Southern East Cree",397,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Swampy Cree",398,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Woods Cree",399,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Cree, n.o.s.",400,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Eastern Algonquian languages",401,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Malecite",402,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Mi'kmaq",403,,0,0,0
